EVENT,META,WEEK,DATE,RESULT,POINTS,PLAYER,URL,ARCHETYPE,COLOR,COMPANION
Modern Preliminary,PostCompanionChange,4,2020-06-24,3-2,9,eggybenny,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-25#eggybenny_-,E Tron,C,
Modern Preliminary,PostM21,1,2020-06-25,5-0,15,MindOfAKid,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-26#mindofakid_-,Burn,WR,Lurrus
Modern Preliminary,PostM21,1,2020-06-25,4-1,12,Trisky,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-26#trisky_-,Gruul Midrange,RG,
Modern Preliminary,PostM21,1,2020-06-25,3-2,9,staples87,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-26#staples_-,E Tron,C,
Modern Preliminary,PostM21,1,2020-06-25,3-2,9,Misplacedginger,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-26#misplacedginger_-,Bant Control,WUG,
Modern Preliminary,PostM21,1,2020-06-25,3-2,9,samslam,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-26#samslam_-,Burn,WR,
Modern Preliminary,PostM21,1,2020-06-25,3-2,9,yamakiller,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-26#yamakiller_-,Neobrand,UG,
Modern Preliminary,PostM21,1,2020-06-25,3-2,9,qbturtle15,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-26#qbturtle_-,Gruul Midrange,RG,Obosh
Modern Preliminary,PostM21,1,2020-06-25,3-2,9,no_lyfe,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-26#no_lyfe_-,Mono Red Prowess,R,
Modern Preliminary,PostM21,1,2020-06-25,3-2,9,tyty123,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-26#tyty_-,Gruul Midrange,RG,
Modern League,PostM21,1,2020-06-26,5-0,-,nahuel10,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#nahuel_-,Bant Control,WUG,
Modern League,PostM21,1,2020-06-26,5-0,-,Ennuixd,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#ennuixd_-,Mono Red Prowess,R,
Modern League,PostM21,1,2020-06-26,5-0,-,Lucabireskusku,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#lucabireskusku_-,Inverter,UB,
Modern League,PostM21,1,2020-06-26,5-0,-,Audemin,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#audemin_-,Humans,WUBRG,
Modern League,PostM21,1,2020-06-26,5-0,-,koji1130,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#koji_-,Boros Prowess,WR,Jegantha
Modern League,PostM21,1,2020-06-26,5-0,-,StreexIT,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#streexit_-,Spirits,WU,
Modern League,PostM21,1,2020-06-26,5-0,-,rojanosa,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#rojanosa_-,Orzhov Tokens,WB,
Modern League,PostM21,1,2020-06-26,5-0,-,haubidtran,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#haubidtran_-,Uroza,UBG,Yorion
Modern League,PostM21,1,2020-06-26,5-0,-,esatheking,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#esatheking_-,Boros Prowess,WR,
Modern League,PostM21,1,2020-06-26,5-0,-,yPrincipe,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#yprincipe_-,E Tron,C,
Modern League,PostM21,1,2020-06-26,5-0,-,magicjpg,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#magicjpg_-,Bant Blink,WUG,Yorion
Modern League,PostM21,1,2020-06-26,5-0,-,Psychophobic,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#psychophobic_-,Gruul Midrange,RG,
Modern League,PostM21,1,2020-06-26,5-0,-,Borjillamtg10,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#borjillamtg_-,Ad Nauseam,WUB,
Modern League,PostM21,1,2020-06-26,5-0,-,603Leb,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#leb_-,Amulet Titan,WUBRG,
Modern League,PostM21,1,2020-06-26,5-0,-,Mad-Ramon,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#mad-ramon_-,Temur Control,URG,Yorion
Modern League,PostM21,1,2020-06-26,5-0,-,Mordeka1ser,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#mordekaser_-,Niv To Light,WUBRG,Yorion
Modern League,PostM21,1,2020-06-26,5-0,-,Zebrah,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#zebrah_-,Amulet Titan,WUBRG,Yorion
Modern League,PostM21,1,2020-06-26,5-0,-,Shorak123,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#shorak_-,Sultai Control,UBG,
Modern League,PostM21,1,2020-06-26,5-0,-,Beicodegeia,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#beicodegeia_-,Gifts Storm,UR,
Modern League,PostM21,1,2020-06-26,5-0,-,FantasticMrFox,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#fantasticmrfox_-,Bogles,WG,Lurrus
Modern League,PostM21,1,2020-06-26,5-0,-,Rock_Star,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#rock_star_-,Rakdos Prowess,BR,Lurrus
Modern League,PostM21,1,2020-06-26,5-0,-,Bunnykept,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#bunnykept_-,Jund Midrange,BRG,
Modern League,PostM21,1,2020-06-26,5-0,-,Lcario,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#lcario_-,Grixis Shadow,UBR,
Modern League,PostM21,1,2020-06-26,5-0,-,Gaffiere1903,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#gaffiere_-,Gruul Midrange,RG,
Modern League,PostM21,1,2020-06-26,5-0,-,Nogamblenofutur,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#nogamblenofutur_-,Burn,WR,
Modern League,PostM21,1,2020-06-26,5-0,-,Justodeangelo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#justodeangelo_-,Temur Control,URG,
Modern League,PostM21,1,2020-06-26,5-0,-,SightWinner,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#sightwinner_-,Hollow One,BR,
Modern League,PostM21,1,2020-06-26,5-0,-,Pirika,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#pirika_-,Mardu Pyromancer,WBR,
Modern League,PostM21,1,2020-06-26,5-0,-,Xorn9,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#xorn_-,Goblins,WUBRG,
Modern League,PostM21,1,2020-06-26,5-0,-,vengevine29,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#vengevine_-,Hardened Scales,BG,Lurrus
Modern League,PostM21,1,2020-06-26,5-0,-,SebastianStueckl,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#sebastianstueckl_-,Snoop Goblins,BR,
Modern League,PostM21,1,2020-06-26,5-0,-,Trellon,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#trellon_-,U Tron,U,
Modern League,PostM21,1,2020-06-26,5-0,-,Netow,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#netow_-,Dredge,BRG,
Modern League,PostM21,1,2020-06-26,5-0,-,Sonkerz,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#sonkerz_-,Izzet Control,UR,
Modern League,PostM21,1,2020-06-26,5-0,-,PieGonti,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#piegonti_-,Kinnan Legends,URG,Yorion
Modern League,PostM21,1,2020-06-26,5-0,-,Piccio36,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-26#piccio_-,Winota,WRG,
Modern Preliminary,PostM21,1,2020-06-26,5-0,15,Kofurea,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-27#kofurea_-,KGC Amulet Titan,WUBRG,
Modern Preliminary,PostM21,1,2020-06-26,4-1,12,otakkun,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-27#otakkun_-,KGC Tron,G,
Modern Preliminary,PostM21,1,2020-06-26,4-1,12,gyyby297,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-27#gyyby_-,Thopter Urza,UB,
Modern Preliminary,PostM21,1,2020-06-26,3-2,9,siomomi,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-27#siomomi_-,KGC Tron,G,
Modern Preliminary,PostM21,1,2020-06-26,3-2,9,_INF_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-27#_inf__-,Gifts Storm,UR,
Modern Preliminary,PostM21,1,2020-06-26,3-2,9,Wolfie98,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-27#wolfie_-,Temur Control,URG,
Modern Preliminary,PostM21,1,2020-06-26,3-2,9,JV_7777,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-27#jv__-,Humans,WUBRG,
Modern Preliminary,PostM21,1,2020-06-26,3-2,9,Archgaze,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-27#archgaze_-,Winota,WRG,
Modern Preliminary,PostM21,1,2020-06-26,3-2,9,cjucjujp,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-27#cjucjujp_-,Bushwhacker Zoo,RG,
Modern Challenge,PostM21,1,2020-06-27,1st Place,18,SebastianStueckl,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#sebastianstueckl_st_place,Snoop Goblins,BR,
Modern Challenge,PostM21,1,2020-06-27,2nd Place,18,Mateusf34,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#mateusf_nd_place,E Tron,C,
Modern Challenge,PostM21,1,2020-06-27,3rd Place,18,Sodeq,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#sodeq_rd_place,Dredge,BRG,
Modern Challenge,PostM21,1,2020-06-27,4th Place,18,FestiFan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#festifan_th_place,Bant Control,WUG,
Modern Challenge,PostM21,1,2020-06-27,5th Place,18,shoktroopa,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#shoktroopa_th_place,U Tron,U,
Modern Challenge,PostM21,1,2020-06-27,6th Place,18,Thrall90,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#thrall_th_place,Jund Midrange,BRG,
Modern Challenge,PostM21,1,2020-06-27,7th Place,18,dm95,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#dm_th_place,Azorius Control,WU,
Modern Challenge,PostM21,1,2020-06-27,8th Place,15,djbmppwns,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#djbmppwns_th_place,Gruul Midrange,RG,
Modern Challenge,PostM21,1,2020-06-27,9th Place,15,Moniz0801,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#moniz_th_place,Amulet Titan,WURG,
Modern Challenge,PostM21,1,2020-06-27,10th Place,15,MasterA,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#mastera_th_place,Snoop Goblins,BRG,
Modern Challenge,PostM21,1,2020-06-27,11th Place,15,Trisky,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#trisky_th_place,Jund Shadow,BRG,
Modern Challenge,PostM21,1,2020-06-27,12th Place,15,mariogomes097,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#mariogomes_th_place,Grixis Shadow,UBR,
Modern Challenge,PostM21,1,2020-06-27,13th Place,15,indianpancake,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#indianpancake_th_place,Gruul Midrange,RG,
Modern Challenge,PostM21,1,2020-06-27,14th Place,15,NorrathDecay,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#norrathdecay_th_place,Burn,WR,
Modern Challenge,PostM21,1,2020-06-27,15th Place,15,Sanchez5272,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#sanchez_th_place,KGC Tron,G,
Modern Challenge,PostM21,1,2020-06-27,16th Place,15,Diatomic,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#diatomic_th_place,Bant Control,WUG,
Modern Challenge,PostM21,1,2020-06-27,17th Place,15,qbturtle15,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#qbturtle_th_place,Gruul Midrange,RG,Obosh
Modern Challenge,PostM21,1,2020-06-27,18th Place,15,wambocombo2020,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#wambocombo_th_place,Burn,WR,
Modern Challenge,PostM21,1,2020-06-27,19th Place,15,FranPi,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#franpi_th_place,Gifts Storm,UR,
Modern Challenge,PostM21,1,2020-06-27,20th Place,15,Danny_Bambino,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#danny_bambino_th_place,Jund Midrange,BRG,
Modern Challenge,PostM21,1,2020-06-27,21st Place,12,Mercenario,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#mercenario_st_place,Dredge,UBRG,
Modern Challenge,PostM21,1,2020-06-27,22nd Place,12,toondoslav,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#toondoslav_nd_place,Dredge,BRG,
Modern Challenge,PostM21,1,2020-06-27,23rd Place,12,Curtisaxel,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#curtisaxel_rd_place,Bant Spirits,WUG,
Modern Challenge,PostM21,1,2020-06-27,24th Place,12,CNewman,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#cnewman_th_place,Snoop Goblins,BR,
Modern Challenge,PostM21,1,2020-06-27,25th Place,12,no_lyfe,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#no_lyfe_th_place,Mono Red Prowess,R,
Modern Challenge,PostM21,1,2020-06-27,26th Place,12,fingers1991,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#fingers_th_place,Burn,WR,Lurrus
Modern Challenge,PostM21,1,2020-06-27,27th Place,12,sheastrausman,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#sheastrausman_th_place,Temur Control,URG,
Modern Challenge,PostM21,1,2020-06-27,28th Place,12,kbr3,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#kbr_th_place,Scapeshift,URG,
Modern Challenge,PostM21,1,2020-06-27,29th Place,12,jessy_samek,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#jessy_samek_th_place,Rakdos Prowess,BR,Lurrus
Modern Challenge,PostM21,1,2020-06-27,30th Place,12,yamakiller,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#yamakiller_th_place,Gruul Midrange,RG,Obosh
Modern Challenge,PostM21,1,2020-06-27,31st Place,12,ivan229,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#ivan_st_place,Gruul Midrange,RG,
Modern Challenge,PostM21,1,2020-06-27,32nd Place,12,DreamsOfAshiok,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-28#dreamsofashiok_nd_place,E Tron,C,
Modern Challenge,PostM21,1,2020-06-28,1st Place,15,katoriarch123,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#katoriarch_st_place,Bant Control,WUG,
Modern Challenge,PostM21,1,2020-06-28,2nd Place,18,bobthedog,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#bobthedog_nd_place,Sultai Control,UBG,
Modern Challenge,PostM21,1,2020-06-28,3rd Place,15,gazmon48,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#gazmon_rd_place,Mono Red Prowess,R,
Modern Challenge,PostM21,1,2020-06-28,4th Place,15,kbr3,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#kbr_th_place,Scapeshift,URG,
Modern Challenge,PostM21,1,2020-06-28,5th Place,15,Lavaridge,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#lavaridge_th_place,Sultai Control,UBG,
Modern Challenge,PostM21,1,2020-06-28,6th Place,15,OYU,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#oyu_th_place,Infect,UG,
Modern Challenge,PostM21,1,2020-06-28,7th Place,15,RogerSteady,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#rogersteady_th_place,Grixis Delver,UBR,
Modern Challenge,PostM21,1,2020-06-28,8th Place,12,E-GirlUWU,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#e-girluwu_th_place,Amulet Titan,WURG,
Modern Challenge,PostM21,1,2020-06-28,9th Place,12,v3sp_tv,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#vsp_tv_th_place,Elementals,WUBRG,
Modern Challenge,PostM21,1,2020-06-28,10th Place,12,distanthamster,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#distanthamster_th_place,Snoop Goblins,BR,
Modern Challenge,PostM21,1,2020-06-28,11th Place,12,mariogomes097,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#mariogomes_th_place,Grixis Shadow,UBR,
Modern Challenge,PostM21,1,2020-06-28,12th Place,12,Mr_Sheep,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#mr_sheep_th_place,Gruul Midrange,RG,
Modern Challenge,PostM21,1,2020-06-28,13th Place,12,WuYuHsien,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#wuyuhsien_th_place,Bant Control,WUG,
Modern Challenge,PostM21,1,2020-06-28,14th Place,12,Voltzwagon,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#voltzwagon_th_place,Gruul Midrange,RG,
Modern Challenge,PostM21,1,2020-06-28,15th Place,12,McWinSauce,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#mcwinsauce_th_place,WUBG Control,WUBG,
Modern Challenge,PostM21,1,2020-06-28,16th Place,12,Janh,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#janh_th_place,Sultai Control,UBG,
Modern Challenge,PostM21,1,2020-06-28,17th Place,12,stainerson,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#stainerson_th_place,Golgari Elves,BG,
Modern Challenge,PostM21,1,2020-06-28,18th Place,12,ncowden,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#ncowden_th_place,Sultai Control,UBG,
Modern Challenge,PostM21,1,2020-06-28,19th Place,12,2radMTG,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-06-29#radmtg_th_place,Temur Control,URG,
